TimeGenerated [UTC],ClientIp,HttpMethod,RequestUri,UserAgent,HttpStatus,HttpVersion,ReceivedBytes,SentBytes,ClientResponseTime,SslProtocol,OriginalRequestUriWithArgs
"1/29/2026, 5:07:00.000 AM",154.3.39.171,POST,/auth/captcha/assessment?server=100&ts=1769663150&key=3e1e55ac2be24d448459e2be8988a60d&charId=4688,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",403,HTTP/1.1,2999,848,0,TLSv1.3,/auth/captcha/assessment?server=100&ts=1769663150&key=3e1e55ac2be24d448459e2be8988a60d&charId=4688
"1/29/2026, 5:07:01.000 AM",219.248.152.225,GET,/sitelib/session_refresh.asp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,4026,214,0,TLSv1.3,/sitelib/session_refresh.asp
"1/29/2026, 5:07:01.000 AM",219.248.152.225,POST,/community/com_free_list.asp?p=3cfada52,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,4273,69919,0,TLSv1.3,/community/com_free_list.asp?p=3cfada52
"1/29/2026, 5:07:01.000 AM",219.248.152.225,POST,/sitelib/set_curpagelog.asp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,4203,687,0,TLSv1.3,/sitelib/set_curpagelog.asp
"1/29/2026, 5:07:01.000 AM",112.187.102.31,GET,/bbs/list/mir2test,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",200,HTTP/1.1,1436,6189,0,TLSv1.3,/bbs/list/mir2test
"1/29/2026, 5:07:01.000 AM",211.114.1.32,GET,/main,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",302,HTTP/1.1,1096,519,0,TLSv1.3,/main
"1/29/2026, 5:07:01.000 AM",139.214.192.86,GET,/event/banner/mir2/popup,MyThreadedApp/1.0,403,HTTP/1.1,176,1944,0,TLSv1.3,/event/banner/mir2/popup
"1/29/2026, 5:07:01.000 AM",149.232.128.52,GET,/bbs/view/mir2free/179249?page=1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",200,HTTP/1.1,819,2388,0,TLSv1.3,/bbs/view/mir2free/179249?page=1
"1/29/2026, 5:07:01.000 AM",211.114.1.32,GET,/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",200,HTTP/1.1,1109,608,0,TLSv1.3,/
"1/29/2026, 5:07:01.000 AM",112.187.102.31,GET,/community/mir2test,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",200,HTTP/1.1,1461,8341,0,TLSv1.3,/community/mir2test
"1/29/2026, 5:07:01.000 AM",112.187.102.31,POST,/pagelogging/log,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",200,HTTP/1.1,1525,454,0,TLSv1.3,/pagelogging/log
"1/29/2026, 5:07:02.000 AM",175.223.19.138,POST,/community/com_free_view.asp?p=3cfada52&s=3d2c24493d1e0f273cf3cfc13d2519b83d170496&f=3d2c24493cecc5303d1704963d08ef743d08ef74,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Safari/537.36",200,HTTP/1.1,3477,85074,0,TLSv1.3,/community/com_free_view.asp?p=3cfada52&s=3d2c24493d1e0f273cf3cfc13d2519b83d170496&f=3d2c24493cecc5303d1704963d08ef743d08ef74
"1/29/2026, 5:07:02.000 AM",175.223.19.138,GET,/sitelib/session_refresh.asp,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Safari/537.36",200,HTTP/1.1,3273,214,0,TLSv1.3,/sitelib/session_refresh.asp
"1/29/2026, 5:07:02.000 AM",54.180.11.176,GET,/,WhaTap URL Monitoring Agent,403,HTTP/1.1,194,1944,0,TLSv1.3,/
"1/29/2026, 5:07:02.000 AM",54.180.11.176,GET,/,WhaTap URL Monitoring Agent,403,HTTP/1.1,194,1944,0,TLSv1.3,/
"1/29/2026, 5:07:02.000 AM",54.180.11.176,GET,/,WhaTap URL Monitoring Agent,301,HTTP/1.1,245,425,0,,/
"1/29/2026, 5:07:02.000 AM",175.223.19.138,POST,/sitelib/get_board_comment_list.asp,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Safari/537.36",200,HTTP/1.1,3304,475,0,TLSv1.3,/sitelib/get_board_comment_list.asp
"1/29/2026, 5:07:02.000 AM",175.223.19.138,POST,/sitelib/set_curpagelog.asp,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Safari/537.36",200,HTTP/1.1,3433,687,0,TLSv1.3,/sitelib/set_curpagelog.asp
"1/29/2026, 5:07:02.000 AM",61.38.42.234,GET,/community/com_free_list.asp,python-requests/2.25.1,200,HTTP/1.1,178,69145,0,TLSv1.3,/community/com_free_list.asp
"1/29/2026, 5:07:02.000 AM",20.249.183.75,GET,/,Blackbox Exporter/0.24.0,200,HTTP/1.1,111,2494,0,TLSv1.3,/
"1/29/2026, 5:07:02.000 AM",61.38.42.234,GET,/bbs/list/mir2test,python-requests/2.25.1,200,HTTP/1.1,167,6453,0,TLSv1.3,/bbs/list/mir2test
"1/29/2026, 5:07:02.000 AM",61.38.42.234,GET,/bbs/list/mir2free,python-requests/2.25.1,200,HTTP/1.1,167,6019,0,TLSv1.3,/bbs/list/mir2free
"1/29/2026, 5:07:03.000 AM",120.82.14.73,GET,/event/banner/mir2/popup,MyThreadedApp/1.0,403,HTTP/1.1,176,1944,0,TLSv1.3,/event/banner/mir2/popup
"1/29/2026, 5:07:03.000 AM",112.166.107.48,GET,/favicon.ico,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",403,HTTP/1.1,1014,1944,0,TLSv1.3,/favicon.ico
"1/29/2026, 5:07:03.000 AM",112.166.107.48,GET,/launcher/launcher,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",403,HTTP/1.1,1081,1944,0,TLSv1.3,/launcher/launcher
"1/29/2026, 5:07:04.000 AM",211.201.93.32,POST,/sitelib/set_curpagelog.asp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,6903,687,0,TLSv1.3,/sitelib/set_curpagelog.asp
"1/29/2026, 5:07:04.000 AM",120.242.23.238,GET,/launcher/launcher,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",403,HTTP/1.1,770,1944,0,TLSv1.3,/launcher/launcher
"1/29/2026, 5:07:04.000 AM",211.201.93.32,GET,/sitelib/session_refresh.asp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,6646,214,0,TLSv1.3,/sitelib/session_refresh.asp
"1/29/2026, 5:07:04.000 AM",211.201.93.32,GET,/community/com_free_list.asp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,6776,68901,0,TLSv1.3,/community/com_free_list.asp
"1/29/2026, 5:07:04.000 AM",61.240.145.142,GET,/event/banner/mir2/popup,MyThreadedApp/1.0,403,HTTP/1.1,176,1944,0,TLSv1.3,/event/banner/mir2/popup
"1/29/2026, 5:07:05.000 AM",219.251.72.134,GET,/sitelib/session_refresh.asp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57",200,HTTP/1.1,2148,214,0,TLSv1.3,/sitelib/session_refresh.asp
"1/29/2026, 5:07:05.000 AM",54.180.11.176,GET,/,WhaTap URL Monitoring Agent,403,HTTP/1.1,194,1944,0,TLSv1.3,/
"1/29/2026, 5:07:05.000 AM",219.251.72.134,POST,/sitelib/get_board_comment_list.asp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57",200,HTTP/1.1,2218,475,0,TLSv1.3,/sitelib/get_board_comment_list.asp
"1/29/2026, 5:07:05.000 AM",219.251.72.134,POST,/sitelib/set_curpagelog.asp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57",200,HTTP/1.1,2405,687,0,TLSv1.3,/sitelib/set_curpagelog.asp
"1/29/2026, 5:07:05.000 AM",219.251.72.134,POST,/community/com_free_view.asp?p=3cf3cfc1&s=3cecc5303d2c24493cf3cfc13d2519b83d170496&f=3cecc5303cfada523d1704963d08ef743d08ef74,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57",200,HTTP/1.1,2437,119114,0.001,TLSv1.3,/community/com_free_view.asp?p=3cf3cfc1&s=3cecc5303d2c24493cf3cfc13d2519b83d170496&f=3cecc5303cfada523d1704963d08ef743d08ef74
"1/29/2026, 5:07:05.000 AM",20.249.183.75,GET,/memsec/actuator/health,Blackbox Exporter/0.24.0,200,HTTP/1.1,133,1016,0,TLSv1.3,/memsec/actuator/health
"1/29/2026, 5:07:05.000 AM",20.249.183.75,GET,/,Blackbox Exporter/0.24.0,200,HTTP/1.1,111,1129,0,TLSv1.3,/
"1/29/2026, 5:07:05.000 AM",54.180.11.176,GET,/,WhaTap URL Monitoring Agent,301,HTTP/1.1,294,425,0,,/
"1/29/2026, 5:07:06.000 AM",203.109.23.98,GET,/auth/captcha?server=100&charId=10476&gameCode=2&key=c2f8c5e7aa03c619ba9bab5855c6d381&ts=1769663218,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",200,HTTP/1.1,796,3630,0,TLSv1.3,/auth/captcha?server=100&charId=10476&gameCode=2&key=c2f8c5e7aa03c619ba9bab5855c6d381&ts=1769663218
"1/29/2026, 5:07:06.000 AM",119.188.168.191,GET,/event/banner/mir2/popup,MyThreadedApp/1.0,403,HTTP/1.1,176,1944,0,TLSv1.3,/event/banner/mir2/popup
"1/29/2026, 5:07:07.000 AM",20.249.183.75,GET,/auth/actuator/health,Blackbox Exporter/0.24.0,200,HTTP/1.1,131,1016,0,TLSv1.3,/auth/actuator/health
"1/29/2026, 5:07:08.000 AM",120.242.23.238,GET,/launcher/launcher,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",403,HTTP/1.1,770,1944,0,TLSv1.3,/launcher/launcher
"1/29/2026, 5:07:08.000 AM",163.177.204.204,GET,/event/banner/mir2/popup,MyThreadedApp/1.0,403,HTTP/1.1,176,1944,0,TLSv1.3,/event/banner/mir2/popup
"1/29/2026, 5:07:08.000 AM",203.109.23.98,GET,/favicon.ico,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",200,HTTP/1.1,871,15308,0,TLSv1.3,/favicon.ico
"1/29/2026, 5:07:08.000 AM",61.168.62.183,GET,/event/banner/mir2/popup,MyThreadedApp/1.0,403,HTTP/1.1,176,1944,0,TLSv1.3,/event/banner/mir2/popup
"1/29/2026, 5:07:09.000 AM",120.242.23.238,GET,/launcher/launcher,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",403,HTTP/1.1,770,1944,0,TLSv1.3,/launcher/launcher
"1/29/2026, 5:07:09.000 AM",116.169.160.32,GET,/event/banner/mir2/popup,MyThreadedApp/1.0,403,HTTP/1.1,176,1944,0,TLSv1.3,/event/banner/mir2/popup
"1/29/2026, 5:07:09.000 AM",120.242.23.238,GET,/launcher/launcher,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",403,HTTP/1.1,770,1944,0,TLSv1.3,/launcher/launcher
"1/29/2026, 5:07:09.000 AM",14.204.130.132,GET,/event/banner/mir2/popup,MyThreadedApp/1.0,403,HTTP/1.1,176,1944,0,TLSv1.3,/event/banner/mir2/popup
"1/29/2026, 5:07:10.000 AM",203.109.23.98,GET,/auth/captcha?server=100&charId=12711&gameCode=2&key=a20099eee586c31db93fca9e8671ebb5&ts=1769663228,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",200,HTTP/1.1,796,3630,0,TLSv1.3,/auth/captcha?server=100&charId=12711&gameCode=2&key=a20099eee586c31db93fca9e8671ebb5&ts=1769663228
"1/29/2026, 5:07:10.000 AM",219.248.152.225,GET,/sitelib/session_refresh.asp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,4195,214,0,TLSv1.3,/sitelib/session_refresh.asp
"1/29/2026, 5:07:10.000 AM",219.248.152.225,POST,/community/com_free_view.asp?p=3cfada52&s=3d1e0f273d2519b83cf3cfc13d2519b83d170496&f=3d1e0f273cf3cfc13d1704963d08ef743d08ef74,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,4399,122615,0,TLSv1.3,/community/com_free_view.asp?p=3cfada52&s=3d1e0f273d2519b83cf3cfc13d2519b83d170496&f=3d1e0f273cf3cfc13d1704963d08ef743d08ef74
"1/29/2026, 5:07:10.000 AM",116.47.238.67,GET,/auth/captcha?server=100&charId=2289&gameCode=2&key=896130f2872018822a78e2cfb4a756cc&ts=1769663230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,833,3626,0,TLSv1.3,/auth/captcha?server=100&charId=2289&gameCode=2&key=896130f2872018822a78e2cfb4a756cc&ts=1769663230
"1/29/2026, 5:07:10.000 AM",120.242.23.238,GET,/launcher/launcher,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",403,HTTP/1.1,770,1944,0,TLSv1.3,/launcher/launcher
"1/29/2026, 5:07:10.000 AM",120.242.23.238,GET,/launcher/launcher,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",403,HTTP/1.1,770,1944,0,TLSv1.3,/launcher/launcher
"1/29/2026, 5:07:10.000 AM",219.248.152.225,POST,/sitelib/get_board_comment_list.asp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,4226,475,0,TLSv1.3,/sitelib/get_board_comment_list.asp
"1/29/2026, 5:07:10.000 AM",219.248.152.225,POST,/sitelib/set_curpagelog.asp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,4355,687,0,TLSv1.3,/sitelib/set_curpagelog.asp
"1/29/2026, 5:07:11.000 AM",120.242.23.238,GET,/favicon.ico,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",403,HTTP/1.1,703,1944,0,TLSv1.3,/favicon.ico
"1/29/2026, 5:07:11.000 AM",20.249.183.75,GET,/event/echo/getMessage,Blackbox Exporter/0.24.0,200,HTTP/1.1,127,933,0,TLSv1.3,/event/echo/getMessage
"1/29/2026, 5:07:11.000 AM",120.242.23.238,GET,/launcher/launcher,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",403,HTTP/1.1,770,1944,0,TLSv1.3,/launcher/launcher
"1/29/2026, 5:07:12.000 AM",61.38.42.234,GET,/community/com_sshot_list.asp,python-requests/2.25.1,200,HTTP/1.1,179,63318,0,TLSv1.3,/community/com_sshot_list.asp
"1/29/2026, 5:07:12.000 AM",61.38.42.234,GET,/bbs/list/mir2screen,python-requests/2.25.1,200,HTTP/1.1,169,5764,0,TLSv1.3,/bbs/list/mir2screen
"1/29/2026, 5:07:12.000 AM",120.242.25.132,GET,/launcher/launcher,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",403,HTTP/1.1,770,1944,0,TLSv1.3,/launcher/launcher
"1/29/2026, 5:07:12.000 AM",112.111.92.22,GET,/event/banner/mir2/popup,MyThreadedApp/1.0,403,HTTP/1.1,176,1944,0,TLSv1.3,/event/banner/mir2/popup
"1/29/2026, 5:07:12.000 AM",220.203.28.160,GET,/event/banner/mir2/popup,MyThreadedApp/1.0,403,HTTP/1.1,176,1944,0,TLSv1.3,/event/banner/mir2/popup
"1/29/2026, 5:07:12.000 AM",154.3.39.171,GET,/launcher/launcher,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,1085,3853,0,TLSv1.3,/launcher/launcher
"1/29/2026, 5:07:12.000 AM",154.3.39.171,GET,/favicon.ico,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",404,HTTP/1.1,1159,1104,0,TLSv1.3,/favicon.ico
"1/29/2026, 5:07:13.000 AM",203.109.23.98,GET,/favicon.ico,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",200,HTTP/1.1,871,15308,0,TLSv1.3,/favicon.ico
"1/29/2026, 5:07:13.000 AM",115.53.204.209,GET,/event/banner/mir2/popup,MyThreadedApp/1.0,403,HTTP/1.1,176,1944,0,TLSv1.3,/event/banner/mir2/popup
"1/29/2026, 5:07:14.000 AM",183.102.149.237,GET,/event/banner/mir2/popup,MyThreadedApp/1.0,200,HTTP/1.1,176,1138,0,TLSv1.2,/event/banner/mir2/popup
"1/29/2026, 5:07:15.000 AM",59.7.181.57,GET,/launcher/launcher,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,1129,3853,0,TLSv1.3,/launcher/launcher
"1/29/2026, 5:07:15.000 AM",59.7.181.57,GET,/favicon.ico,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",404,HTTP/1.1,1203,1104,0,TLSv1.3,/favicon.ico
"1/29/2026, 5:07:16.000 AM",112.187.102.31,GET,/bbs/comment/list/mir2test/160454?order=4&commentListFrom=1&commentListTo=10000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",200,HTTP/1.1,1387,1565,0,TLSv1.3,/bbs/comment/list/mir2test/160454?order=4&commentListFrom=1&commentListTo=10000
"1/29/2026, 5:07:16.000 AM",115.63.252.166,GET,/event/banner/mir2/popup,MyThreadedApp/1.0,403,HTTP/1.1,176,1944,0,TLSv1.3,/event/banner/mir2/popup
"1/29/2026, 5:07:16.000 AM",112.187.102.31,GET,/bbs/view/mir2test/160454?page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",200,HTTP/1.1,1460,9580,0,TLSv1.3,/bbs/view/mir2test/160454?page=1
"1/29/2026, 5:07:16.000 AM",20.249.183.75,GET,/memsec/actuator/health,Blackbox Exporter/0.24.0,200,HTTP/1.1,133,1016,0,TLSv1.3,/memsec/actuator/health
"1/29/2026, 5:07:17.000 AM",20.249.183.75,GET,/main/main_mir.asp,Blackbox Exporter/0.24.0,200,HTTP/1.1,120,43806,0,TLSv1.3,/main/main_mir.asp
"1/29/2026, 5:07:18.000 AM",120.242.23.238,GET,/launcher/launcher,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",403,HTTP/1.1,769,1944,0,TLSv1.3,/launcher/launcher
"1/29/2026, 5:07:18.000 AM",61.38.42.234,GET,/bbs/list/mir2free,python-requests/2.25.1,200,HTTP/1.1,167,6019,0,TLSv1.3,/bbs/list/mir2free
"1/29/2026, 5:07:19.000 AM",61.38.42.234,GET,/bbs/list/mir2test,python-requests/2.25.1,200,HTTP/1.1,167,6445,0,TLSv1.3,/bbs/list/mir2test
"1/29/2026, 5:07:19.000 AM",20.249.183.75,GET,/comm/echo/getMessage,Blackbox Exporter/0.24.0,200,HTTP/1.1,131,1002,0,TLSv1.3,/comm/echo/getMessage
"1/29/2026, 5:07:19.000 AM",120.242.23.238,GET,/launcher/launcher,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",403,HTTP/1.1,770,1944,0,TLSv1.3,/launcher/launcher
"1/29/2026, 5:07:19.000 AM",61.38.42.234,GET,/community/com_free_list.asp,python-requests/2.25.1,200,HTTP/1.1,178,69133,0,TLSv1.3,/community/com_free_list.asp
"1/29/2026, 5:07:19.000 AM",59.7.181.57,POST,/pagelogging/log,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,1467,456,0,TLSv1.3,/pagelogging/log
"1/29/2026, 5:07:19.000 AM",120.242.23.238,GET,/favicon.ico,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",403,HTTP/1.1,702,1944,0,TLSv1.3,/favicon.ico
"1/29/2026, 5:07:19.000 AM",59.7.181.57,GET,/bbs/view/mir2notice/142864?page=1&cateId=164,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,1193,8106,0,TLSv1.3,/bbs/view/mir2notice/142864?page=1&cateId=164
"1/29/2026, 5:07:19.000 AM",59.7.181.57,GET,/community/mir2notice,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,1337,8341,0,TLSv1.3,/community/mir2notice
"1/29/2026, 5:07:19.000 AM",203.109.23.98,POST,/auth/captcha/assessment?server=100&ts=1769663218&key=c2f8c5e7aa03c619ba9bab5855c6d381&charId=10476,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",200,HTTP/1.1,2573,827,0,TLSv1.3,/auth/captcha/assessment?server=100&ts=1769663218&key=c2f8c5e7aa03c619ba9bab5855c6d381&charId=10476
"1/29/2026, 5:07:20.000 AM",203.109.23.98,POST,/auth/captcha/assessment?server=100&ts=1769663228&key=a20099eee586c31db93fca9e8671ebb5&charId=12711,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",200,HTTP/1.1,2615,827,0,TLSv1.3,/auth/captcha/assessment?server=100&ts=1769663228&key=a20099eee586c31db93fca9e8671ebb5&charId=12711
"1/29/2026, 5:07:21.000 AM",116.47.238.67,POST,/auth/captcha/assessment?server=100&ts=1769663230&key=896130f2872018822a78e2cfb4a756cc&charId=2289,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",200,HTTP/1.1,2807,827,0,TLSv1.3,/auth/captcha/assessment?server=100&ts=1769663230&key=896130f2872018822a78e2cfb4a756cc&charId=2289
"1/29/2026, 5:07:21.000 AM",120.242.23.238,GET,/launcher/launcher,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",403,HTTP/1.1,770,1944,0,TLSv1.3,/launcher/launcher
"1/29/2026, 5:07:21.000 AM",110.10.169.14,GET,/main/main_mir.asp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",200,HTTP/1.1,1387,43830,0,TLSv1.3,/main/main_mir.asp
"1/29/2026, 5:07:22.000 AM",110.10.169.14,GET,/sitelib/session_refresh.asp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",200,HTTP/1.1,1779,214,0,TLSv1.3,/sitelib/session_refresh.asp
